userId,movieId,rating,timestamp_x,tag,timestamp_y,title,genres,imdbId,tmdbId
567,4878,3.5,1525282268,quirky,1525282588.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578,141.0
567,71899,5.0,1525282287,bittersweet,1525283044.0,Mary and Max (2009),Animation|Comedy|Drama,978762,24238.0
474,5816,4.5,1053021098,Magic,1137205882.0,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,295297,672.0
474,3498,4.0,1165539939,In Netflix queue,1137201900.0,Midnight Express (1978),Drama,77928,11327.0
62,135536,4.0,1525555066,Will Smith,1525555076.0,Suicide Squad (2016),Action|Crime|Sci-Fi,1386697,297761.0
327,51255,3.5,1234787329,british comedy,1234789115.0,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,425112,4638.0
474,2787,2.0,1046984669,Stephen King,1137374342.0,Cat's Eye (1985),Horror,88889,10552.0
599,924,5.0,1498456847,cult film,1498456771.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
477,47610,4.0,1200941561,Paul Giamatti,1242580580.0,"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,443543,1491.0
567,1203,4.5,1525283592,thought-provoking,1525283607.0,12 Angry Men (1957),Drama,50083,389.0
474,8609,3.5,1201833138,In Netflix queue,1137179727.0,Our Hospitality (1923),Comedy,14341,701.0
62,2124,5.0,1525636840,gothic,1525636849.0,"Addams Family, The (1991)",Children|Comedy|Fantasy,101272,2907.0
599,296,5.0,1498456867,anthology,1498456531.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,3176,5.0,1100119694,murder,1137202659.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119,1213.0
477,68791,4.0,1243401974,new composer,1243401981.0,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,438488,534.0
567,25771,5.0,1525282215,mindfuck,1525282469.0,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,20530,626.0
599,296,5.0,1498456867,amazing dialogues,1498456473.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
477,61323,4.5,1269832479,twists & turns,1269832504.0,Burn After Reading (2008),Comedy|Crime|Drama,887883,4944.0
474,4027,4.0,1137520956,bluegrass,1137520959.0,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,190590,134.0
474,2054,4.0,1046886480,Disney,1138032013.0,"Honey, I Shrunk the Kids (1989)",Adventure|Children|Comedy|Fantasy|Sci-Fi,97523,9354.0
474,2935,4.0,1100291886,gambling,1138032373.0,"Lady Eve, The (1941)",Comedy|Romance,33804,3086.0
474,1719,4.0,1139838564,death,1139838573.0,"Sweet Hereafter, The (1997)",Drama,120255,10217.0
305,4034,4.5,1516462785,drugs,1462919721.0,Traffic (2000),Crime|Drama|Thriller,181865,1900.0
424,296,4.5,1457842438,Tarantino,1457844557.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
567,50872,4.0,1525283874,clever,1525283885.0,Ratatouille (2007),Animation|Children|Drama,382932,2062.0
119,120635,4.5,1437859125,murder,1438439306.0,Taken 3 (2015),Action|Crime|Thriller,2446042,260346.0
474,720,4.0,1052485296,Aardman,1137206828.0,Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,118114,503475.0
357,4370,4.0,1348628615,Steven Spielberg,1348628635.0,A.I. Artificial Intelligence (2001),Adventure|Drama|Sci-Fi,212720,644.0
62,3578,4.5,1521489618,history,1528152467.0,Gladiator (2000),Action|Adventure|Drama,172495,98.0
474,3006,4.0,979179921,true story,1138032361.0,"Insider, The (1999)",Drama|Thriller,140352,9008.0
567,3671,4.5,1525283186,easygoing,1525283227.0,Blazing Saddles (1974),Comedy|Western,71230,11072.0
474,1537,4.0,978575690,ballroom dance,1137368308.0,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,117615,11239.0
474,317,2.0,1046886834,Christmas,1137374047.0,"Santa Clause, The (1994)",Comedy|Drama|Fantasy,111070,11395.0
336,36529,4.0,1139046225,wapendrama,1139046289.0,Lord of War (2005),Action|Crime|Drama|Thriller|War,399295,1830.0
477,832,3.0,1269832640,Mel Gibson,1269832629.0,Ransom (1996),Crime|Thriller,117438,3595.0
474,7619,4.0,1086016648,deaf,1138040171.0,"Miracle Worker, The (1962)",Drama,56241,1162.0
289,3,2.5,1143424657,old,1143424860.0,Grumpier Old Men (1995),Comedy|Romance,113228,15602.0
474,1940,4.0,1100119605,anti-Semitism,1137368219.0,Gentleman's Agreement (1947),Drama,39416,33667.0
474,2011,2.0,1014924563,time travel,1137374084.0,Back to the Future Part II (1989),Adventure|Comedy|Sci-Fi,96874,165.0
567,155288,3.5,1525286154,suspense,1525286165.0,Eye in the Sky (2016),Drama|Thriller|War,2057392,333352.0
509,80834,3.5,1435992464,animation,1435992979.0,Sintel (2010),Animation|Fantasy,1727587,45745.0
474,282,3.0,1060105525,twins,1137375594.0,Nell (1994),Drama,110638,1945.0
567,6291,3.0,1525287035,sad,1525287050.0,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,300140,12093.0
474,38886,4.0,1145451828,divorce,1145451837.0,"Squid and the Whale, The (2005)",Comedy|Drama,367089,10707.0
474,2762,5.0,979179872,I see dead people,1137202627.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery,167404,745.0
599,296,5.0,1498456867,great acting,1498456509.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
599,2959,5.0,1498456882,schizophrenia,1498456967.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,38038,4.5,1139664180,06 Oscar Nominated Best Movie - Animation,1139664190.0,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,312004,533.0
125,7022,5.0,1474294895,goretastic,1474381786.0,Battle Royale (Batoru rowaiaru) (2000),Action|Drama|Horror|Thriller,266308,3176.0
184,4896,3.5,1537094519,harry potter,1537094544.0,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),Adventure|Children|Fantasy,241527,671.0
474,778,4.0,1092012114,drug abuse,1137191490.0,Trainspotting (1996),Comedy|Crime|Drama,117951,627.0
318,82459,5.0,1300485319,Matt Damon,1300485480.0,True Grit (2010),Western,1403865,44264.0
474,4823,4.0,1002756838,wedding,1138032791.0,Serendipity (2001),Comedy|Romance,240890,9778.0
357,5464,4.0,1348610439,Tom Hanks,1348627179.0,Road to Perdition (2002),Crime|Drama,257044,4147.0
599,2959,5.0,1498456882,TERRORISM,1498456966.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,6373,2.5,1074261858,religion,1137375076.0,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,315327,310.0
474,6579,3.5,1097601404,Japan,1138307236.0,"One, Two, Three (1961)",Comedy,55256,430.0
474,2959,4.0,1100291874,violence,1137205034.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,3087,1.5,1053021787,christmas,1137271226.0,Scrooged (1988),Comedy|Fantasy|Romance,96061,9647.0
357,54997,4.0,1348611193,Christian Bale,1348627195.0,3:10 to Yuma (2007),Action|Crime|Drama|Western,381849,5176.0
357,39,4.5,1348612128,Paul Rudd,1348627871.0,Clueless (1995),Comedy|Romance,112697,9603.0
474,4641,4.0,1046809155,adolescence,1138032652.0,Ghost World (2001),Comedy|Drama,162346,1548.0
477,32,4.5,1200939654,twist ending,1242494302.0,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller,114746,63.0
474,39292,4.0,1145125435,journalism,1137201595.0,"Good Night, and Good Luck. (2005)",Crime|Drama,433383,3291.0
166,293,4.5,1188774465,Jean Reno,1188774487.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413,101.0
599,924,5.0,1498456847,computer,1498456793.0,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62.0
567,74791,3.5,1525286106,whimsical,1525286110.0,"Town Called Panic, A (Panique au village) (2009)",Animation,1433540,40623.0
474,2186,4.5,1087831510,murder,1137205604.0,Strangers on a Train (1951),Crime|Drama|Film-Noir|Thriller,44079,845.0
477,4878,5.0,1200940609,dreamlike,1242494462.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578,141.0
474,27731,4.0,1181348000,In Netflix queue,1137201122.0,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy,347618,15370.0
474,33154,3.5,1137766098,scandal,1137766123.0,Enron: The Smartest Guys in the Room (2005),Documentary,413845,13020.0
424,68157,4.5,1457844571,black comedy,1457844667.0,Inglourious Basterds (2009),Action|Drama|War,361748,16869.0
474,1147,3.0,1201833166,In Netflix queue,1137201093.0,When We Were Kings (1996),Documentary,118147,10548.0
474,1033,4.5,1128098723,Disney,1137202900.0,"Fox and the Hound, The (1981)",Animation|Children|Drama,82406,10948.0
474,7983,4.0,1135824491,show business,1138039989.0,Broadway Danny Rose (1984),Comedy,87003,12762.0
193,4878,4.0,1435857313,cult film,1435857131.0,Donnie Darko (2001),Drama|Mystery|Sci-Fi|Thriller,246578,141.0
477,104,4.0,1200940046,Adam Sandler,1244787691.0,Happy Gilmore (1996),Comedy,116483,9614.0
62,2023,5.0,1525636725,Andy Garcia,1525636768.0,"Godfather: Part III, The (1990)",Crime|Drama|Mystery|Thriller,99674,242.0
424,68157,4.5,1457844571,Christoph Waltz,1457844660.0,Inglourious Basterds (2009),Action|Drama|War,361748,16869.0
474,39292,4.0,1145125435,In Netflix queue,1137201595.0,"Good Night, and Good Luck. (2005)",Crime|Drama,433383,3291.0
474,588,4.0,978576063,Disney,1137180971.0,Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639,812.0
424,628,5.0,1457843765,edward norton,1457843774.0,Primal Fear (1996),Crime|Drama|Mystery|Thriller,117381,1592.0
477,68237,4.5,1252898594,solitude,1252898625.0,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,1182345,17431.0
474,3988,1.0,1013367485,Dr. Seuss,1137373756.0,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,170016,8871.0
537,2329,4.5,1424141439,edward norton,1424141449.0,American History X (1998),Crime|Drama,120586,73.0
567,156605,4.5,1525283448,understated,1525283456.0,Paterson,(no genres listed),5247022,370755.0
477,68319,3.5,1241938806,too many characters,1241941484.0,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,458525,2080.0
477,56174,4.0,1200941094,last man on earth,1262795684.0,I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,480249,6479.0
474,8961,4.0,1111151849,Disney,1138040115.0,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy,317705,9806.0
487,112552,3.0,1428574489,psychological,1429347541.0,Whiplash (2014),Drama,2582802,244786.0
474,1955,4.5,1081177360,divorce,1137181397.0,Kramer vs. Kramer (1979),Drama,79417,12102.0
520,60516,4.5,1326610757,enjoyable,1326610782.0,Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,765476,11260.0
573,6373,4.5,1186590106,classic,1186588855.0,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,315327,310.0
477,3000,5.0,1200940541,atmospheric,1241396434.0,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,119698,128.0
477,45730,3.0,1222057568,fairy tale,1242580523.0,Lady in the Water (2006),Drama|Fantasy|Mystery,452637,9697.0
474,1387,4.5,1053020983,Shark,1137202913.0,Jaws (1975),Action|Horror,73195,578.0
474,6031,4.0,1123505014,motherhood,1138039234.0,Imitation of Life (1959),Drama|Romance,52918,34148.0
567,4144,4.5,1525283516,melancholy,1525283531.0,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,118694,843.0
474,1066,4.0,1087832326,Astaire and Rogers,1137181830.0,Shall We Dance (1937),Comedy|Musical|Romance,29546,31530.0
474,2600,4.0,1049892884,virtual reality,1138031996.0,eXistenZ (1999),Action|Sci-Fi|Thriller,120907,1946.0
567,122882,4.0,1525283831,cinematography,1525283853.0,Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,1392190,76341.0
474,6378,3.5,1070286880,heist,1138307128.0,"Italian Job, The (2003)",Action|Crime,317740,9654.0
62,116897,4.0,1528152841,ironic,1528152854.0,Wild Tales (2014),Comedy|Drama|Thriller,3011894,265195.0
474,3030,4.0,1091456379,samurai,1138032553.0,Yojimbo (1961),Action|Adventure,55630,11878.0
474,1214,4.0,1103379434,aliens,1137766234.0,Alien (1979),Horror|Sci-Fi,78748,348.0
599,296,5.0,1498456867,crime,1498456353.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,122,1.0,974669063,dating,1137373679.0,Boomerang (1992),Comedy|Romance,103859,11066.0
474,2968,4.0,1130961887,time travel,1138032520.0,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,81633,36819.0
599,293,5.0,1498456035,hit men,1498456165.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413,101.0
567,541,3.5,1525286579,philosophical,1525286586.0,Blade Runner (1982),Action|Sci-Fi|Thriller,83658,78.0
474,7059,4.0,1070286701,horses,1138039728.0,National Velvet (1944),Children|Drama,37120,17641.0
474,1244,3.5,1081516850,black and white,1138306904.0,Manhattan (1979),Comedy|Drama|Romance,79522,696.0
62,135536,4.0,1525555066,Poor story,1525555087.0,Suicide Squad (2016),Action|Crime|Sci-Fi,1386697,297761.0
474,3566,4.5,1081177351,business,1137205342.0,"Big Kahuna, The (2000)",Comedy|Drama,189584,15723.0
357,2762,5.0,1348610119,twist ending,1348626913.0,"Sixth Sense, The (1999)",Drama|Horror|Mystery,167404,745.0
474,1945,4.0,1100119625,coulda been a contender,1137191644.0,On the Waterfront (1954),Crime|Drama,47296,654.0
599,296,5.0,1498456867,Tarantino,1498456358.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
357,91529,4.5,1348626808,great ending,1348626779.0,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,1345836,49026.0
474,3451,4.5,1100119928,prejudice,1137205481.0,Guess Who's Coming to Dinner (1967),Drama,61735,1879.0
567,5690,4.0,1525283784,downbeat,1525283801.0,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,95327,12477.0
474,1717,4.0,1046984756,sequel,1138031833.0,Scream 2 (1997),Comedy|Horror|Mystery|Thriller,120082,4233.0
474,1010,3.0,983032872,Disney,1137375809.0,"Love Bug, The (1969)",Children|Comedy,64603,14136.0
474,7981,4.0,1107193601,police,1138040118.0,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,338564,10775.0
474,1938,4.0,1106231062,alcoholism,1137766211.0,"Lost Weekend, The (1945)",Drama,37884,28580.0
567,1921,3.0,1525287268,tense,1525287285.0,Pi (1998),Drama|Sci-Fi|Thriller,138704,473.0
474,5601,4.0,1073917632,Animal movie,1138039452.0,"Yearling, The (1946)",Children|Drama,39111,19049.0
474,6852,3.5,1096470452,Capote,1138307125.0,In Cold Blood (1967),Crime|Drama,61809,18900.0
424,3176,5.0,1457845011,Jude Law,1457845026.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119,1213.0
567,176371,5.0,1525282063,moody,1525283086.0,Blade Runner 2049 (2017),Sci-Fi,1856101,335984.0
62,33162,4.0,1525554409,Liam Neeson,1525554577.0,Kingdom of Heaven (2005),Action|Drama|Romance|War,320661,1495.0
424,3176,5.0,1457845011,obsession,1457845036.0,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119,1213.0
62,128360,5.0,1521489877,Western,1526078899.0,The Hateful Eight (2015),Western,3460252,273248.0
599,1732,5.0,1498456250,Steve Buscemi,1498456276.0,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0
424,589,2.0,1457844832,time travel,1457844843.0,Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064,280.0
474,4333,4.0,994819132,Strangers on a Train,1138032832.0,Throw Momma from the Train (1987),Comedy|Crime,94142,11896.0
599,2959,5.0,1498456882,challenging,1498456963.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,6305,4.5,1100291665,Ray Bradbury,1137181490.0,Fahrenheit 451 (1966),Drama|Sci-Fi,60390,1714.0
599,293,5.0,1498456035,Lolita theme,1498456188.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413,101.0
474,6163,4.5,1100120048,obsession,1137205905.0,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,291579,12112.0
474,2064,4.0,1077546599,Michigan,1138032156.0,Roger & Me (1989),Documentary,98213,1779.0
336,33660,4.5,1139046157,boksdrama,1139046203.0,Cinderella Man (2005),Drama|Romance,352248,921.0
103,296,5.0,1431954439,good dialogue,1431954555.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,2745,5.0,1046978794,Priest,1137191266.0,"Mission, The (1986)",Drama,91530,11416.0
474,2660,3.5,1137521191,aliens,1137521194.0,"Thing from Another World, The (1951)",Horror|Sci-Fi,44121,10785.0
474,2006,4.0,974667415,Mexico,1138031745.0,"Mask of Zorro, The (1998)",Action|Comedy|Romance,120746,9342.0
474,2579,4.0,1046978769,black and white,1138032056.0,Following (1998),Crime|Mystery|Thriller,154506,11660.0
474,7073,2.5,1091124339,Clousseau,1137375451.0,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery,58586,1594.0
184,3793,3.5,1537094351,action,1537094381.0,X-Men (2000),Action|Adventure|Sci-Fi,120903,36657.0
567,139385,3.0,1525287401,visually appealing,1525287413.0,The Revenant (2015),Adventure|Drama,1663202,281957.0
62,135536,4.0,1525555066,Harley Quinn,1525555079.0,Suicide Squad (2016),Action|Crime|Sci-Fi,1386697,297761.0
477,2393,3.5,1242278841,space opera,1242278463.0,Star Trek: Insurrection (1998),Action|Drama|Romance|Sci-Fi,120844,200.0
567,74791,3.5,1525286106,surreal,1525286112.0,"Town Called Panic, A (Panique au village) (2009)",Animation,1433540,40623.0
424,2959,4.5,1457843533,twist ending,1457842777.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,1299,3.5,1129579334,Vietnam,1138137933.0,"Killing Fields, The (1984)",Drama|War,87553,625.0
474,6299,3.5,1117827663,birds,1138307384.0,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,301727,11516.0
474,2310,4.0,979180139,adolescence,1138032095.0,"Mighty, The (1998)",Drama,119670,9821.0
62,119141,3.0,1525555123,James Franco,1525555132.0,The Interview (2014),Action|Comedy,2788710,228967.0
567,5673,3.5,1525282187,sad,1525282646.0,Punch-Drunk Love (2002),Comedy|Drama|Romance,272338,8051.0
537,79132,5.0,1424140067,thought-provoking,1424140130.0,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,1375666,27205.0
357,91500,4.5,1348626935,ending,1348626941.0,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,1392170,70160.0
474,1006,3.5,1071595945,death penalty,1138137880.0,"Chamber, The (1996)",Drama,115862,6346.0
474,1197,4.5,1087832016,six-fingered man,1137202999.0,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance,93779,2493.0
537,72998,5.0,1424140083,thought-provoking,1424140286.0,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,499549,19995.0
474,6273,3.5,1137521015,L.A.,1137521025.0,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,42593,17057.0
567,1916,5.0,1525282174,wry,1525282972.0,Buffalo '66 (a.k.a. Buffalo 66) (1998),Drama|Romance,118789,9464.0
474,6296,4.0,1065446100,mockumentary,1138039267.0,"Mighty Wind, A (2003)",Comedy|Musical,310281,13370.0
62,5388,4.5,1530310806,Hilary Swank,1530310952.0,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,278504,320.0
477,72224,3.5,1296891261,bad humor,1296891269.0,Gentlemen Broncos (2009),Comedy,1161418,22820.0
474,43,3.5,1081177921,England,1138137640.0,Restoration (1995),Drama,114272,35196.0
474,150,4.5,1100119714,NASA,1137180977.0,Apollo 13 (1995),Adventure|Drama|IMAX,112384,568.0
424,48516,4.5,1457843150,suspense,1457843184.0,"Departed, The (2006)",Crime|Drama|Thriller,407887,1422.0
567,7024,4.0,1525283971,haunting,1525284009.0,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Drama,73650,5336.0
567,2138,4.5,1525283741,beautiful,1525283752.0,Watership Down (1978),Adventure|Animation|Children|Drama|Fantasy,78480,11837.0
474,2728,4.0,1137520886,slavery,1137520896.0,Spartacus (1960),Action|Drama|Romance|War,54331,967.0
474,6385,5.0,1071066753,Girl Power,1137202810.0,Whale Rider (2002),Drama,298228,1088.0
474,3801,4.0,1123505456,court,1137191841.0,Anatomy of a Murder (1959),Drama|Mystery,52561,93.0
62,115149,5.0,1521489984,Keanu Reeves,1528152244.0,John Wick (2014),Action|Thriller,2911666,245891.0
474,8880,4.0,1095092238,disability,1138040162.0,Mask (1985),Drama,89560,11177.0
567,4552,3.5,1525285862,hallucinatory,1525285875.0,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,96251,41428.0
319,364,5.0,1461351771,Disney,1461351898.0,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,110357,8587.0
599,2959,5.0,1498456882,satirical,1498456920.0,Fight Club (1999),Action|Crime|Drama|Thriller,137523,550.0
474,7,3.0,978576381,remake,1137375642.0,Sabrina (1995),Comedy|Romance,114319,11860.0
474,25940,3.5,1137521287,mirrors,1137521290.0,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,40525,3766.0
474,33154,3.5,1137766098,money,1137766122.0,Enron: The Smartest Guys in the Room (2005),Documentary,413845,13020.0
474,750,4.5,1059398628,Atomic bomb,1137202888.0,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012,935.0
474,668,3.5,1118667178,India,1138137607.0,Song of the Little Road (Pather Panchali) (1955),Drama,48473,5801.0
567,5673,3.5,1525282187,symbolism,1525282652.0,Punch-Drunk Love (2002),Comedy|Drama|Romance,272338,8051.0
474,4077,4.0,1046809354,psychopaths,1138039049.0,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,216800,47943.0
424,6290,4.5,1457902361,Rob Zombie,1457902367.0,House of 1000 Corpses (2003),Horror,251736,2662.0
474,3994,4.5,1053021115,superhero,1137205619.0,Unbreakable (2000),Drama|Sci-Fi,217869,9741.0
599,296,5.0,1498456867,mobsters,1498456575.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
567,4552,3.5,1525285862,gritty,1525285880.0,"Tetsuo, the Ironman (Tetsuo) (1988)",Action|Horror|Sci-Fi|Thriller,96251,41428.0
567,6214,3.0,1525283375,dark,1525283391.0,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,290673,979.0
474,1267,4.0,1082256467,assassination,1137207027.0,"Manchurian Candidate, The (1962)",Crime|Thriller|War,56218,982.0
474,296,4.0,979179939,hit men,1137205001.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,4835,4.0,1087832123,Loretta Lynn,1137192003.0,Coal Miner's Daughter (1980),Drama,80549,16769.0
18,52604,4.5,1457650649,Anthony Hopkins,1457650696.0,Fracture (2007),Crime|Drama|Mystery|Thriller,488120,6145.0
184,2579,4.0,1537094293,directorial debut,1537094323.0,Following (1998),Crime|Mystery|Thriller,154506,11660.0
474,914,4.5,1089386238,George Bernard Shaw,1137202973.0,My Fair Lady (1964),Comedy|Drama|Musical|Romance,58385,11113.0
474,1721,4.0,974668977,shipwreck,1138031879.0,Titanic (1997),Drama|Romance,120338,597.0
537,69481,3.5,1424144794,war,1424144802.0,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,887912,12162.0
477,69757,5.0,1279956110,Funny,1279956141.0,(500) Days of Summer (2009),Comedy|Drama|Romance,1022603,19913.0
599,1732,5.0,1498456250,Nudity (Full Frontal),1498456288.0,"Big Lebowski, The (1998)",Comedy|Crime,118715,115.0
537,72998,5.0,1424140083,romance,1424140252.0,Avatar (2009),Action|Adventure|Sci-Fi|IMAX,499549,19995.0
474,3502,2.5,1060106016,death,1137375216.0,My Life (1993),Drama,107630,41659.0
318,71494,3.5,1426783730,Narrative pisstake,1426783741.0,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,419724,23127.0
599,296,5.0,1498456867,nonlinear narrative,1498456457.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
424,147,3.5,1457901610,heroin,1457901631.0,"Basketball Diaries, The (1995)",Drama,112461,10474.0
474,6440,3.5,1122395759,movie business,1138307037.0,Barton Fink (1991),Drama|Thriller,101410,290.0
474,2243,4.5,1096640078,journalism,1137205380.0,Broadcast News (1987),Comedy|Drama|Romance,92699,12626.0
477,1089,4.0,1200939949,Tarantino,1242494887.0,Reservoir Dogs (1992),Crime|Mystery|Thriller,105236,500.0
474,5064,4.0,1100291927,revenge,1138039163.0,The Count of Monte Cristo (2002),Action|Adventure|Drama|Thriller,245844,11362.0
474,329,4.0,1047054391,Enterprise,1137206491.0,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,111280,193.0
567,4144,4.5,1525283516,Beautiful,1525283566.0,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance,118694,843.0
62,136864,4.0,1525555209,superhero,1525555243.0,Batman v Superman: Dawn of Justice (2016),Action|Adventure|Fantasy|Sci-Fi,2975590,209112.0
567,71899,5.0,1525282287,loneliness,1525283039.0,Mary and Max (2009),Animation|Comedy|Drama,978762,24238.0
599,293,5.0,1498456035,unique,1498456157.0,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,110413,101.0
474,8951,4.0,1112619796,abortion,1138040272.0,Vera Drake (2004),Drama,383694,11109.0
474,1282,3.0,975172919,Disney,1137375752.0,Fantasia (1940),Animation|Children|Fantasy|Musical,32455,756.0
599,296,5.0,1498456867,multiple stories,1498456498.0,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,110912,680.0
474,2291,4.5,1100291512,freaks,1137205437.0,Edward Scissorhands (1990),Drama|Fantasy|Romance,99487,162.0
474,6090,3.5,1089387203,ghosts,1138307131.0,Kiss Me Goodbye (1982),Comedy,84210,81001.0
477,1274,5.0,1200943136,visually stunning,1244787944.0,Akira (1988),Action|Adventure|Animation|Sci-Fi,94625,149.0
62,135536,4.0,1525555066,Horrible directing,1525555099.0,Suicide Squad (2016),Action|Crime|Sci-Fi,1386697,297761.0
474,260,4.0,975173633,darth vader,1137206494.0,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,76759,11.0
474,3629,4.0,1093465932,mining,1138032660.0,"Gold Rush, The (1925)",Adventure|Comedy|Romance,15864,962.0
424,1343,4.5,1457846226,horror,1457846257.0,Cape Fear (1991),Thriller,101540,1598.0
474,4495,5.0,1014923714,New York,1137202342.0,Crossing Delancey (1988),Comedy|Romance,94921,27397.0
474,8983,4.0,1114175077,martial arts,1138040109.0,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,385004,9550.0
62,27660,4.5,1525554402,animation,1525554490.0,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi,328832,55931.0
474,1957,5.0,988926325,Olympics,1137181069.0,Chariots of Fire (1981),Drama,82158,9443.0
